id,year,region,female,immigrant,education,age,income,instrument,endogenous,treat,post,outcome,wage,employed,life_satisfaction,count_events,ordinal_satisfaction,likert_1,likert_2,likert_3
20,2025,west,0,0,10,46,53655.61975012317,2.326608065846337,4.783582713717748,1,1,5.987391341720555,6362.911362265382,1,7.958487426461305,3,4,3,5.0,3
21,2018,east,1,0,9,28,34269.10322231668,1.908325330648575,3.4508817311092335,1,0,0.36444953048870454,4514.333566062801,0,7.627756611795862,0,4,3,4.0,2
21,2019,east,1,0,9,29,45976.47841422284,1.908325330648575,3.7385250149928697,1,0,6.740126478481799,4943.788628533027,1,6.5654312816272435,2,4,3,3.0,3
21,2020,east,1,0,9,30,22578.299223172988,1.908325330648575,3.4592450000397035,1,0,3.222891865335885,3492.1153549668534,1,6.3439997121541385,1,3,4,3.0,3
21,2021,east,1,0,9,31,45224.72218071558,1.908325330648575,4.021779049794928,1,0,4.922132041382695,5112.04056154446,1,8.26038936703358,1,5,3,2.0,5
21,2022,east,1,0,9,32,51505.14704959625,1.908325330648575,3.600757255715634,1,1,5.143436931309829,4103.1644649458885,1,8.252794496928209,0,5,4,3.0,4
21,2023,east,1,0,9,33,48487.66766961621,1.908325330648575,2.771317165198812,1,1,5.036664369296827,4800.196334496172,0,8.316589777814391,3,5,4,4.0,3
21,2024,east,1,0,9,34,52684.436675324985,1.908325330648575,2.58711954904852,1,1,6.912655453021754,3747.146731827281,0,6.981535431866645,3,4,4,3.0,3
21,2025,east,1,0,9,35,38587.679142143286,1.908325330648575,3.4681046098903483,1,1,4.149145867483758,4093.931215655986,0,8.236325385264054,2,5,3,3.0,2
22,2018,central,0,0,13,54,58576.3296661317,-1.4599874234825314,0.3807439762379379,1,0,4.208050680930278,4092.222855617399,1,7.081233963613958,3,4,3,4.0,3
22,2019,central,0,0,13,55,,-1.4599874234825314,0.9263820959686271,1,0,3.3424412525743032,5659.191375819712,1,7.6675245275985935,3,4,3,3.0,4
22,2020,central,0,0,13,56,45178.18151883175,-1.4599874234825314,2.13028383212734,1,0,3.7384617674990688,6546.600568359233,1,6.729122734290055,3,4,4,2.0,3
22,2021,central,0,0,13,57,53593.667188744635,-1.4599874234825314,3.052687800770412,1,0,0.922597782687756,6586.613474426695,0,8.069335012614214,2,5,3,3.0,5
22,2022,central,0,0,13,58,62281.03593144858,-1.4599874234825314,2.1152873076472045,1,1,4.801391802235425,4234.84020074177,1,10.0,2,5,4,4.0,3
22,2023,central,0,0,13,59,59452.54239837174,-1.4599874234825314,1.9809925669612551,1,1,4.28146099293951,5945.92496461444,1,7.731914721152903,2,4,4,5.0,3
22,2024,central,0,0,13,60,55433.20416403033,-1.4599874234825314,2.6826964006108245,1,1,3.6875158929700214,6152.656946488458,0,9.735779128579564,2,5,3,2.0,3
22,2025,central,0,0,13,61,62669.72514559575,-1.4599874234825314,3.1557925125165323,1,1,4.029295340777738,7700.361018351605,1,7.938268990805261,2,4,3,4.0,2
23,2018,west,0,0,14,25,31323.90598807094,-1.0041692922943517,1.7101162613754666,1,0,4.25560003772568,6551.530392208656,1,5.139857710260779,0,3,4,5.0,3
23,2019,west,0,0,14,26,45061.19625339812,-1.0041692922943517,3.424913442807032,1,0,4.270375486346828,7577.553124257703,1,8.15478864357479,1,5,4,4.0,2
23,2020,west,0,0,14,27,34542.01877731264,-1.0041692922943517,2.7196752093280336,1,0,5.1991476272072505,6147.477314745127,0,7.575551132756722,1,4,4,4.0,3
23,2021,west,0,0,14,28,54743.54309712313,-1.0041692922943517,2.526673351899071,1,0,3.1736459451550503,7643.610961347854,1,6.685674988238292,0,4,2,5.0,2
23,2022,west,0,0,14,29,36346.08422126276,-1.0041692922943517,2.665632678912846,1,1,6.347535132906313,5380.08784883064,0,8.824626416094077,1,5,4,4.0,4
23,2023,west,0,0,14,30,55562.446978195694,-1.0041692922943517,4.029136414051266,1,1,8.412795389338257,4766.552489999309,1,10.0,1,5,4,3.0,5
23,2024,west,0,0,14,31,56998.76448331811,-1.0041692922943517,2.4943245439725317,1,1,4.992132104176827,4497.393030427188,1,7.310399362454444,2,4,3,3.0,3
23,2025,west,0,0,14,32,40017.15115347095,-1.0041692922943517,2.6212453277324133,1,1,8.95659084250192,5099.738071877796,1,6.479044887732058,3,3,2,3.0,3
24,2018,east,0,0,15,54,60782.74469637077,0.07251432986637375,5.594999308674971,1,0,4.906165716378555,11696.92802699559,1,8.532976442644157,5,5,3,4.0,3
24,2019,east,0,0,15,55,74350.0914161231,0.07251432986637375,3.6177954753702695,1,0,2.7155003329270615,6503.518433711644,1,9.12804776808272,4,5,5,4.0,3
24,2020,east,0,0,15,56,64193.077969138874,0.07251432986637375,5.6722829528250305,1,0,0.607374367598549,7346.984550043548,1,7.250073528106143,3,4,4,,4
24,2021,east,0,0,15,57,64711.38185399168,0.07251432986637375,1.8121358999500552,1,0,3.6403186182994505,5514.8011260353005,1,9.354769348772184,5,5,3,1.0,4
24,2022,east,0,0,15,58,59875.20223204733,0.07251432986637375,3.0402708838173123,1,1,4.8754003916328,9416.391419804171,0,6.50520909248565,7,4,4,4.0,3
24,2023,east,0,0,15,59,62697.45478277139,0.07251432986637375,4.404656662200042,1,1,5.639121039783425,11838.503140962539,1,9.00570326356707,3,5,3,4.0,3
24,2024,east,0,0,15,60,69056.79758329153,0.07251432986637375,3.4781823533182807,1,1,8.611155712902615,8791.565093416866,1,8.333839939123441,1,5,2,3.0,3
24,2025,east,0,0,15,61,57380.788377744975,0.07251432986637375,4.785400748105096,1,1,9.262272612177021,9530.091568193042,1,9.761950400188262,6,5,2,3.0,5
25,2018,central,1,0,10,48,40512.18579541473,0.3691273476343539,3.3564074006871465,1,0,3.424505755804085,3446.9685421189847,1,8.293029910715186,1,5,3,4.0,3
25,2019,central,1,0,10,49,59058.90871750837,0.3691273476343539,3.0126058023410813,1,0,3.131362328383381,3991.401815909685,1,8.45263564422377,0,5,4,2.0,4
25,2020,central,1,0,10,50,47456.47059152189,0.3691273476343539,2.658483151641379,1,0,1.7444530864832142,7955.818666162334,0,8.553403797059923,0,5,3,,3
25,2021,central,1,0,10,51,49638.62506507547,0.3691273476343539,5.797827047561579,1,0,4.45040353135556,6194.311062504535,0,7.653778692311176,1,4,3,3.0,3
25,2022,central,1,0,10,52,58774.51241044178,0.3691273476343539,2.37160228448822,1,1,3.2028064212607155,3723.1879378079734,0,3.520006551403632,6,2,4,5.0,2
25,2023,central,1,0,10,53,,0.3691273476343539,4.0719840366144195,1,1,6.973989000037845,4950.099288105112,0,5.941669987586946,2,3,3,3.0,3
25,2024,central,1,0,10,54,49455.88923620288,0.3691273476343539,2.247415606894593,1,1,4.200049513250904,4501.568893337187,1,6.8425234416614655,6,4,1,4.0,3
25,2025,central,1,0,10,55,54227.79836234664,0.3691273476343539,3.062328296082332,1,1,3.5363931429303377,5054.845502960385,1,7.629404692582221,2,4,3,3.0,2
26,2018,south,1,0,22,54,88808.08213696885,-0.8224557641673971,5.415437058113653,1,0,5.251010278160582,11799.56453453418,1,9.58315984959239,2,5,3,4.0,3
26,2019,south,1,0,22,55,71440.94016480076,-0.8224557641673971,3.9761942945241753,1,0,7.564156209908463,13917.956933448346,1,,7,5,2,,2
26,2020,south,1,0,22,56,67379.49440750411,-0.8224557641673971,5.229708463018236,1,0,3.9120732739731388,16675.08312179882,1,9.012973861424154,2,5,5,3.0,2
26,2021,south,1,0,22,57,72878.88191532467,-0.8224557641673971,5.697464283170083,1,0,5.55474923517448,14458.166580244968,1,7.8616702734418045,3,4,4,4.0,3
26,2022,south,1,0,22,58,59399.62093128133,-0.8224557641673971,6.007211712894234,1,1,6.839775080717352,20645.581525058635,0,9.141219573218557,2,5,3,2.0,3
26,2023,south,1,0,22,59,66424.97757406156,-0.8224557641673971,4.887913011049504,1,1,7.4130899672947725,17682.124177430214,1,7.7523989745346515,2,4,2,4.0,3
26,2024,south,1,0,22,60,68497.53240767695,-0.8224557641673971,4.971976899747183,1,1,8.573031875028011,17972.915423850543,1,9.484047295624316,2,5,4,2.0,2
26,2025,south,1,0,22,61,68791.62692724958,-0.8224557641673971,4.368094970597005,1,1,10.05802161294488,7835.027442967777,1,9.429652858535572,5,5,5,3.0,4
27,2018,north,0,0,12,27,47051.905987976184,0.04147855787810525,3.594077316622699,1,0,1.7421718732389968,3562.9882433023813,0,5.815623720552557,2,3,4,2.0,2
27,2019,north,0,0,12,28,38387.33933900944,0.04147855787810525,3.599254475805015,1,0,0.9648717447139132,4080.1755096148745,1,8.185862597189002,1,5,4,3.0,5
27,2020,north,0,0,12,29,41674.87368509102,0.04147855787810525,2.406180487574678,1,0,2.1024090033979737,2878.2391150512085,0,7.003294876541498,4,4,2,5.0,2
27,2021,north,0,0,12,30,44719.12497114564,0.04147855787810525,2.636873797704429,1,0,2.0796996423346483,4179.677041543774,1,7.9804954437562525,5,4,3,3.0,2
27,2022,north,0,0,12,31,48522.672226619165,0.04147855787810525,3.7038778805614765,1,1,4.20832188516016,2966.234532891839,0,7.99223933943065,3,4,4,4.0,1
27,2023,north,0,0,12,32,46516.042163594095,0.04147855787810525,1.7386143220551213,1,1,5.231087959460828,4784.770449080409,1,6.878537637320858,1,4,4,5.0,3
27,2024,north,0,0,12,33,42808.64473499716,0.04147855787810525,3.0246096788306147,1,1,2.83836886704942,4767.47463138114,0,6.568378319657449,1,4,2,2.0,3
27,2025,north,0,0,12,34,46955.8695624108,0.04147855787810525,1.5857351218766977,1,1,6.968704010757251,3285.9226716152207,1,7.666923729097337,1,4,4,5.0,5
28,2018,south,0,0,15,25,53638.52740487036,1.2999455336801573,3.933167752779105,1,0,3.559026984243094,7148.033016153162,0,8.632692541166007,1,5,2,4.0,4
28,2019,south,0,0,15,26,51288.4847225446,1.2999455336801573,3.739036993009093,1,0,2.6387007283348436,5344.850594509342,1,9.178191683716355,2,5,1,5.0,2
28,2020,south,0,0,15,27,47668.55858543875,1.2999455336801573,3.7033962683867294,1,0,4.562935783691191,4525.204857189484,0,7.790686330007422,1,4,2,5.0,3
28,2021,south,0,0,15,28,42739.93814561087,1.2999455336801573,2.6520626861825454,1,0,2.8660186546230566,4110.288509623425,1,7.365480825259784,0,4,4,2.0,3
28,2022,south,0,0,15,29,47457.55804813074,1.2999455336801573,2.7422196899411935,1,1,5.098004619751615,5267.476307808663,1,9.817260719437122,2,5,5,2.0,3
28,2023,south,0,0,15,30,50040.822518234585,1.2999455336801573,3.6995768842439065,1,1,4.174859579445456,6565.455211260142,0,9.367040663144355,2,5,3,4.0,4
28,2024,south,0,0,15,31,45453.38725059237,1.2999455336801573,4.525946806748848,1,1,6.39754487018588,4439.323721288049,1,8.263978129022655,2,5,3,3.0,3
28,2025,south,0,0,15,32,61291.94025501361,1.2999455336801573,4.615209442613275,1,1,2.7626324949536234,6688.127903682241,1,8.714576072987784,1,5,3,1.0,3
29,2018,south,1,0,12,34,40139.38468453838,0.26719298906848654,3.7185014158853487,1,0,5.187494754061267,3934.2332309258795,0,8.943476823018552,1,5,3,2.0,2
29,2019,south,1,0,12,35,50196.45962973186,0.26719298906848654,3.4836043467093822,1,0,5.07070610925188,5251.723716947778,1,7.00397880005715,2,4,3,3.0,2
29,2020,south,1,0,12,36,46205.25563876606,0.26719298906848654,3.382052398145516,1,0,3.9709765242239374,4926.764447438986,1,6.971017712953519,1,4,4,2.0,3
29,2021,south,1,0,12,37,59187.69245230485,0.26719298906848654,2.91490013288848,1,0,6.018088363005898,4734.946322258528,1,9.077708145601802,2,5,3,4.0,2
29,2022,south,1,0,12,38,50386.98231934406,0.26719298906848654,1.822189804742863,1,1,1.7638192287734498,5048.481457527011,0,8.269675179219918,4,5,3,3.0,3
29,2023,south,1,0,12,39,47427.29310950797,0.26719298906848654,4.683383409969328,1,1,4.174121199113712,6121.415927489963,1,8.969236634082229,1,5,2,4.0,3
29,2024,south,1,0,12,40,51364.59182659482,0.26719298906848654,3.274122005280683,1,1,7.393330016067273,5607.024054249325,1,8.713053902137064,1,5,4,4.0,5
29,2025,south,1,0,12,41,67621.29854086567,0.26719298906848654,5.549174319608259,1,1,4.097823326187182,5977.933351954417,0,8.784723647800032,4,5,5,4.0,3
30,2018,north,1,0,16,40,60712.54357934228,-0.45863996162645637,5.266177476447537,1,0,4.77346093316212,10951.802630374636,1,8.21153734474599,3,5,2,3.0,3
30,2019,north,1,0,16,41,61508.21979317181,-0.45863996162645637,3.37040876017896,1,0,4.209517940452505,4663.835907502039,0,8.117744567958464,3,5,1,5.0,2
30,2020,north,1,0,16,42,55671.9557211844,-0.45863996162645637,4.8434572112065615,1,0,6.868622976550347,9182.642817302933,0,7.354476644526026,2,4,1,2.0,4
30,2021,north,1,0,16,43,49664.36828827343,-0.45863996162645637,2.3933670597700587,1,0,3.915175180345062,6185.513624978015,1,8.035150791391864,2,5,4,3.0,4
30,2022,north,1,0,16,44,56142.312641306096,-0.45863996162645637,2.9719301801980205,1,1,8.686863455778603,8331.354670249762,1,8.89813368333926,1,5,4,3.0,2
30,2023,north,1,0,16,45,59494.60976003574,-0.45863996162645637,3.433659819132942,1,1,7.6602070807601,6422.648714437715,0,7.154525398844344,2,4,1,4.0,2
30,2024,north,1,0,16,46,52160.25650815205,-0.45863996162645637,4.638381283416087,1,1,6.096101394937788,6552.792856030052,1,8.372666297685827,2,5,4,3.0,3
30,2025,north,1,0,16,47,48255.570545513794,-0.45863996162645637,2.171955813009225,1,1,8.632142679582847,6514.68832011402,1,8.589850375527757,1,5,3,2.0,1
31,2018,east,0,0,15,26,44376.99242655994,-1.0843231691480495,1.0634500782171352,1,0,5.203626632254813,2909.850727967047,0,6.792892579089091,1,4,4,4.0,3
31,2019,east,0,0,15,27,48178.89162878021,-1.0843231691480495,2.6653352028082775,1,0,2.982580887098654,5806.953180849534,0,5.3892486724415765,3,3,2,4.0,3
31,2020,east,0,0,15,28,53880.83555143918,-1.0843231691480495,3.2706505044296503,1,0,1.1660338741417489,5836.301794462665,0,7.186568269809578,0,4,2,3.0,2
31,2021,east,0,0,15,29,42800.44492403375,-1.0843231691480495,2.9361925919346876,1,0,3.050381575755779,5459.580700137388,1,8.90883511322463,3,5,3,4.0,5
31,2022,east,0,0,15,30,52060.6637977865,-1.0843231691480495,1.0923632863983423,1,1,5.860924042995115,3748.3951928296015,1,8.272232866401502,0,5,3,4.0,3
31,2023,east,0,0,15,31,54003.64378113448,-1.0843231691480495,2.7148438966034054,1,1,6.5795708989538815,4331.033073231542,1,7.630842583857697,4,4,3,4.0,3
31,2024,east,0,0,15,32,61534.24726640315,-1.0843231691480495,1.6966486437595563,1,1,7.234528655589539,4557.772053400119,1,6.65908074982124,1,4,3,2.0,4
31,2025,east,0,0,15,33,57374.36217357284,-1.0843231691480495,2.9019410982127436,1,1,5.438232674351398,4488.103073697792,1,8.518301837558592,3,5,4,4.0,1
32,2018,north,0,0,14,22,42392.42506256216,-0.3341476321099688,2.606095142643175,1,0,4.918287806722666,5823.035366767141,1,8.433260672792255,2,5,5,3.0,5
32,2019,north,0,0,14,23,38565.289016359246,-0.3341476321099688,3.526746672926127,1,0,2.585327983182344,3288.4404550630584,1,8.38643143274552,3,5,2,4.0,2
32,2020,north,0,0,14,24,46148.29608926658,-0.3341476321099688,3.196129470437485,1,0,4.75263891021449,3827.767982803569,1,9.60297587264643,0,5,4,4.0,2
32,2021,north,0,0,14,25,53511.55536576478,-0.3341476321099688,1.5935586796754966,1,0,5.479053145202382,4199.538653513211,1,7.71987236402528,2,4,3,4.0,3
32,2022,north,0,0,14,26,46753.45228410911,-0.3341476321099688,4.104313640797901,1,1,5.689436608583446,9400.256479908228,1,,2,4,2,3.0,4
32,2023,north,0,0,14,27,39481.351056348234,-0.3341476321099688,1.8982451748717797,1,1,5.861302158539656,5321.677218284011,1,6.557140883440094,0,4,2,3.0,2
32,2024,north,0,0,14,28,37047.74599746258,-0.3341476321099688,3.005016896213548,1,1,5.683377598798532,4415.396669664137,1,7.944778014384491,1,4,1,4.0,3
32,2025,north,0,0,14,29,36111.35657452098,-0.3341476321099688,2.338137469125619,1,1,7.121987341478672,6519.621489627397,0,7.489958410563198,2,4,3,3.0,2
33,2018,south,0,0,16,33,48052.08961398384,-0.2812783959780401,3.7937071241602727,1,0,7.247081531454327,6940.040538818612,0,6.3290536963507495,1,3,3,4.0,5
33,2019,south,0,0,16,34,51957.097636418606,-0.2812783959780401,2.4799092447280104,1,0,7.666594509847573,7927.939882353879,1,9.662145001622786,2,5,3,2.0,2
33,2020,south,0,0,16,35,55054.12233433963,-0.2812783959780401,4.316160451868812,1,0,7.809726712432911,12185.917139499643,1,8.954705018573875,1,5,4,3.0,5
33,2021,south,0,0,16,36,75478.0426786188,-0.2812783959780401,5.150296850183999,1,0,6.432044808866724,8334.836222550895,1,9.711440420221221,2,5,2,3.0,3
33,2022,south,0,0,16,37,63987.40185599433,-0.2812783959780401,2.923032256406911,1,1,6.210221488385501,6695.2403644664855,1,10.0,1,5,2,4.0,1
33,2023,south,0,0,16,38,68709.13060930546,-0.2812783959780401,5.153304145103184,1,1,8.20513448131955,7516.7614048574505,1,9.224359010993618,2,5,3,4.0,4
33,2024,south,0,0,16,39,52016.12036060024,-0.2812783959780401,3.6920948153299618,1,1,6.408929802893683,4483.474341048812,1,8.327883929005166,2,5,1,2.0,3
33,2025,south,0,0,16,40,67824.22389265319,-0.2812783959780401,4.409370423351262,1,1,6.554823829064903,7572.3542365163285,1,8.040561795636883,2,5,2,3.0,5
34,2018,east,1,1,18,47,60857.00088151073,0.9221631608280976,6.187171753444022,1,0,0.3859075122000295,14679.526977789677,1,8.572037152933364,4,5,4,4.0,3
34,2019,east,1,1,18,48,69754.54729648896,0.9221631608280976,5.530582173553133,1,0,5.432005753781784,7692.134523414624,1,7.445069030280251,4,4,3,3.0,3
34,2020,east,1,1,18,49,64156.74628431257,0.9221631608280976,6.0765940378628525,1,0,0.7108462879383746,7396.12841608729,1,7.948866745017375,3,4,2,4.0,4
34,2021,east,1,1,18,50,61302.150205126876,0.9221631608280976,4.148098929821,1,0,4.0364421950477425,7221.571555508445,0,8.406567358581297,3,5,3,4.0,3
34,2022,east,1,1,18,51,61429.004007721356,0.9221631608280976,4.249692321433841,1,1,7.271757476087455,6564.677114551239,1,7.5723575389189515,4,4,2,3.0,5
34,2023,east,1,1,18,52,59124.05959789918,0.9221631608280976,3.791955295302436,1,1,4.18495610341583,6228.412878623369,1,8.799236949192116,3,5,2,4.0,3
34,2024,east,1,1,18,53,71221.00108163535,0.9221631608280976,4.516182284798448,1,1,4.607660101399052,12499.358269754528,0,8.322859149065835,5,5,5,4.0,3
34,2025,east,1,1,18,54,60797.038369684014,0.9221631608280976,5.515721356538445,1,1,9.83468127051202,8193.039337394932,0,6.681648330972026,1,4,1,4.0,2
35,2018,central,1,1,16,50,60794.42170052758,-0.9862581253908334,4.494439288684123,1,0,5.4643207662224285,8308.717987660397,1,6.607248507338929,8,4,3,5.0,3
35,2019,central,1,1,16,51,55104.18114364603,-0.9862581253908334,2.504454028276655,1,0,5.152895617905233,6791.726570510364,1,9.508613314675507,4,5,2,4.0,3
35,2020,central,1,1,16,52,65756.06263986707,-0.9862581253908334,2.7351573881136018,1,0,4.579981815296135,13727.546565873263,1,9.393557283895891,2,5,2,4.0,3
35,2021,central,1,1,16,53,44333.09785882591,-0.9862581253908334,3.9105016893358235,1,0,4.8310814272988845,7018.26026616678,1,7.6075849019556365,3,4,4,3.0,3
35,2022,central,1,1,16,54,66356.61244832701,-0.9862581253908334,3.5631778714062894,1,1,7.020240820803577,7013.390885329476,1,9.618879508007751,4,5,3,4.0,3
35,2023,central,1,1,16,55,52199.34778134143,-0.9862581253908334,3.7055516308977383,1,1,6.760507848082091,10733.698271334068,1,7.639454634170377,4,4,3,2.0,3
35,2024,central,1,1,16,56,53012.423360835965,-0.9862581253908334,3.474302349382477,1,1,9.123068355285888,6253.776175175143,1,6.427181019037144,3,3,4,4.0,3
35,2025,central,1,1,16,57,60704.818177964844,-0.9862581253908334,2.9084562190475935,1,1,9.181087276620556,5887.266985807473,1,8.268647460762077,4,5,2,3.0,3
36,2018,east,0,0,10,45,39751.31589771464,1.7339819665207186,3.7718790248429808,1,0,5.0854002485929755,7689.813861695767,0,6.09810153276846,0,3,3,2.0,3
36,2019,east,0,0,10,46,50150.19462980438,1.7339819665207186,3.9013957740090777,1,0,7.961971362500551,5215.454566318124,0,5.560051982613606,2,3,3,4.0,4
36,2020,east,0,0,10,47,41282.432756312104,1.7339819665207186,5.479321086129687,1,0,7.237712377589295,8758.304844665863,1,8.613132552363057,5,5,4,4.0,3
36,2021,east,0,0,10,48,47384.234150216595,1.7339819665207186,3.7438994063681763,1,0,7.03012926597106,4589.945765304119,1,8.161290380344601,0,5,4,3.0,2
36,2022,east,0,0,10,49,54862.50123837356,1.7339819665207186,3.5672782581452944,1,1,8.11361295139355,9099.061678821088,1,10.0,4,5,4,3.0,2
36,2023,east,0,0,10,50,42689.25158132247,1.7339819665207186,3.992097663299944,1,1,8.072608285467844,8977.301199212472,1,8.839285131355098,3,5,3,4.0,4
36,2024,east,0,0,10,51,42687.49781675005,1.7339819665207186,4.400302422166409,1,1,8.300909662023788,9192.520536196724,1,9.702387024671596,3,5,4,5.0,4
36,2025,east,0,0,10,52,50851.190468641376,1.7339819665207186,4.601072313762711,1,1,8.630889122835875,6328.2888821845845,1,7.017717109891113,4,4,2,5.0,3
37,2018,central,1,0,15,33,39766.67296838914,-1.0076788092733788,2.1875604769681023,1,0,1.4614277615029034,4997.070115073749,1,7.4095973637862045,1,4,2,4.0,2
